지역,아파트,면적,층,가격
충청북도 단양군 단양읍 상진리,단양코아루해피트리,76.9829,16,23400
충청북도 단양군 단양읍 상진리,두진임대아파트,49.69,10,7500
충청북도 단양군 단양읍 상진리,두진임대아파트,35.67,14,6000
충청북도 단양군 단양읍 상진리,두진임대아파트,35.67,10,5900
충청북도 단양군 단양읍 상진리,주공,47.1,5,4800
충청북도 단양군 단양읍 상진리,주공,39.72,1,5000
충청북도 단양군 매포읍 평동리,단양태양드림빌,57.42,3,5600
충청북도 단양군 매포읍 평동리,단양태양드림빌,50.4,11,5400
충청북도 단양군 매포읍 평동리,평동한라,59.91,4,4300
충청북도 보은군 보은읍 교사리,그린,56.49,5,4100
충청북도 보은군 보은읍 교사리,대청,71.94,5,4000
충청북도 보은군 보은읍 교사리,뜰안,84.9384,4,17000
충청북도 보은군 보은읍 교사리,에스엠101동,59.9126,5,6800
충청북도 보은군 보은읍 교사리,장미,84.94,1,7000
충청북도 보은군 보은읍 삼산리,진화,50.58,1,4300
충청북도 보은군 보은읍 이평리,강변리츠빌,84.9816,5,22500
충청북도 보은군 보은읍 이평리,대동,59.82,2,8500
충청북도 보은군 보은읍 이평리,프리미엄/뷰,84.8742,3,22500
충청북도 보은군 보은읍 장신리,보은신한헤센,74.969,6,17100
충청북도 보은군 보은읍 장신리,보은신한헤센,74.969,17,17800
충청북도 보은군 보은읍 장신리,보은신한헤센,74.969,4,17600
충청북도 보은군 보은읍 장신리,보은신한헤센,74.969,14,17500
충청북도 보은군 보은읍 장신리,보은신한헤센,74.969,7,17500
충청북도 보은군 보은읍 장신리,보은신한헤센,74.969,6,17500
충청북도 보은군 보은읍 장신리,보은신한헤센,74.969,18,17800
충청북도 영동군 영동읍 계산리,서한주택,77.1,1,8500
충청북도 영동군 영동읍 계산리,이원리버빌,84.8948,15,21000
충청북도 영동군 영동읍 계산리,크리스탈타워,84.6,2,21500
충청북도 영동군 영동읍 계산리,크리스탈타워,83.46,2,22000
충청북도 영동군 영동읍 동정리,미드림,100.8716,8,22900
충청북도 영동군 영동읍 동정리,카이저,84.7343,6,31000
충청북도 영동군 영동읍 동정리,크로바PARKVIEW,84.7064,4,24800
충청북도 영동군 영동읍 매천리,조한드림플러스,84.98,15,15400
충청북도 영동군 영동읍 매천리,조한드림플러스,59.86,13,10000
충청북도 영동군 영동읍 부용리,삼부,82.16,5,4500
충청북도 영동군 영동읍 설계리,훼미리타운,27,5,1500
충청북도 영동군 영동읍 설계리,훼미리타운,33,6,1700
충청북도 영동군 영동읍 설계리,훼미리타운,33,10,2400
충청북도 옥천군 옥천읍 금구리,다산금빛아파트,59.85,5,9300
충청북도 옥천군 옥천읍 금구리,옥천계룡리슈빌,59.9643,19,23300
충청북도 옥천군 옥천읍 대천리,청솔아파트,39.95,2,3000
충청북도 옥천군 옥천읍 대천리,태원아파트103동,84.8557,1,31000
충청북도 옥천군 옥천읍 마암리,옥천마암리양우내안애아파트,84.9845,18,27900
충청북도 옥천군 옥천읍 문정리,옥천문정주공(2)단지,49.62,11,8500
충청북도 옥천군 옥천읍 문정리,하늘빛아파트,59.8563,8,20500
충청북도 옥천군 옥천읍 문정리,하늘빛아파트,59.8563,8,20500
충청북도 옥천군 옥천읍 죽향리,옥향아파트,59.76,9,9000
충청북도 음성군 감곡면 오향리,감곡포그니아파트,79.4655,12,23500
충청북도 음성군 금왕읍 금석리,음성금왕두진하트리움,84.9345,11,24500
충청북도 음성군 금왕읍 금석리,음성금왕두진하트리움,84.9345,10,24000
충청북도 음성군 금왕읍 내송리,우원,33.75,2,3800
충청북도 음성군 금왕읍 내송리,우원,33.75,7,4200
충청북도 음성군 금왕읍 무극리,금왕풍산(다),40.32,6,5000
충청북도 음성군 금왕읍 무극리,두진백로1차,59.58,1,8700
충청북도 음성군 금왕읍 무극리,명운네스트빌,59.952,12,12900
충청북도 음성군 금왕읍 무극리,유수장미,59.34,6,8500
충청북도 음성군 금왕읍 무극리,유수장미,59.34,9,8500
충청북도 음성군 금왕읍 무극리,음성금왕휴먼시아(구주공2단지),59.64,10,13500
충청북도 음성군 금왕읍 무극리,음성금왕휴먼시아(구주공2단지),51.95,11,12300
충청북도 음성군 금왕읍 본대리,광일,47.64,2,3250
충청북도 음성군 금왕읍 본대리,광일,47.64,3,3500
충청북도 음성군 대소면 대풍리,산수화,48.664,11,6900
충청북도 음성군 대소면 대풍리,산수화,48.664,7,7000
충청북도 음성군 대소면 대풍리,음성대소부영,84.8029,10,16500
충청북도 음성군 대소면 부윤리,조원무궁화아파트,27.63,10,2300
충청북도 음성군 대소면 삼정리,기흥윗마을,59.9646,3,7800
충청북도 음성군 대소면 소석리,음성SKVIEW,84.8624,15,16800
충청북도 음성군 대소면 소석리,음성SKVIEW,84.8624,6,16800
충청북도 음성군 대소면 소석리,이안음성대소아파트,59.9984,8,17000
충청북도 음성군 대소면 태생리,개나리,49.77,10,6800
충청북도 음성군 대소면 태생리,개나리,59.81,3,7200
충청북도 음성군 대소면 태생리,대소두진하트리움,75.2445,13,18000
충청북도 음성군 대소면 태생리,대소두진하트리움,66.8877,18,15700
충청북도 음성군 대소면 태생리,대소웰메이드타운,84.8895,2,21500
충청북도 음성군 대소면 태생리,대소웰메이드타운,84.8895,11,22000
충청북도 음성군 대소면 태생리,대소웰메이드타운,84.889,4,22000
충청북도 음성군 대소면 태생리,대소한양1차,51.99,5,7500
충청북도 음성군 대소면 태생리,대소한양1차,51.99,5,7000
충청북도 음성군 대소면 태생리,대소한양2차,39.84,9,5500
충청북도 음성군 대소면 태생리,대소한양2차,51.99,6,7000
충청북도 음성군 대소면 태생리,청우,59.32,5,4700
충청북도 음성군 맹동면 동성리,엘에이치이노밸리,84.53,14,27300
충청북도 음성군 맹동면 동성리,엘에이치이노밸리,84.4,21,28700
충청북도 음성군 맹동면 동성리,엘에이치이노밸리,84.53,14,29700
충청북도 음성군 맹동면 동성리,엘에이치이노밸리,84.4,21,29000
충청북도 음성군 맹동면 동성리,엘에이치이노밸리,84.53,21,30000
충청북도 음성군 맹동면 동성리,엘에이치이노밸리,84.53,15,30000
충청북도 음성군 맹동면 동성리,충북혁신도시 LH쌍용예가,59.93,16,23000
충청북도 음성군 맹동면 동성리,충북혁신도시 LH쌍용예가,59.93,14,24000
충청북도 음성군 맹동면 동성리,충북혁신도시 LH쌍용예가,59.93,18,25500
충청북도 음성군 맹동면 동성리,충북혁신도시 LH쌍용예가,59.93,20,22000
충청북도 음성군 맹동면 동성리,충북혁신도시 LH쌍용예가,59.93,7,22900
충청북도 음성군 맹동면 동성리,충북혁신도시 LH쌍용예가,59.93,10,23000
충청북도 음성군 맹동면 동성리,충북혁신도시영무예다음3차,84.9845,8,33000
충청북도 음성군 맹동면 동성리,충북혁신도시영무예다음3차,84.9367,17,37500
충청북도 음성군 맹동면 동성리,충북혁신도시영무예다음3차,84.9367,17,37500
충청북도 음성군 맹동면 용촌리,음성미영황새마을,53.46,2,5000
충청북도 음성군 생극면 신양리,태경에코그린아파트,84.8681,10,16600
충청북도 음성군 음성읍 신천리,금광포란재,59.975,11,10000
충청북도 음성군 음성읍 신천리,금광포란재,59.975,9,10500
충청북도 음성군 음성읍 신천리,금광포란재,84.9794,9,16000
충청북도 음성군 음성읍 신천리,유웅,72.36,5,5700
충청북도 음성군 음성읍 읍내리,삼보,59.99,4,8100
충청북도 음성군 음성읍 읍내리,삼보,59.99,10,7750
충청북도 음성군 음성읍 읍내리,삼보,59.99,1,7900
충청북도 음성군 음성읍 읍내리,신동아,84.84,1,8300
충청북도 음성군 음성읍 읍내리,신동아,84.84,5,7200
충청북도 음성군 음성읍 읍내리,음성지평더웰2차아파트,84.9939,8,28500
충청북도 음성군 음성읍 읍내리,음성지평더웰2차아파트,84.9939,9,28500
충청북도 음성군 음성읍 읍내리,태영,101.4095,15,17200
충청북도 음성군 음성읍 읍내리,태영,118.09,1,16500
충청북도 음성군 음성읍 읍내리,태영,118.09,1,16500
충청북도 음성군 음성읍 읍내리,한성진주아파트,39.96,10,4200
충청북도 음성군 음성읍 읍내리,한성진주아파트,59.64,15,7800
충청북도 음성군 음성읍 읍내리,한성진주아파트,60,11,6800
충청북도 음성군 음성읍 평곡리,음성코아루아파트,84.986,17,28100
충청북도 제천시 강제동,센트럴코아루,76.4644,17,30000
충청북도 제천시 강제동,센트럴코아루,71.9569,11,25300
충청북도 제천시 강제동,제천강저롯데캐슬프리미어,66.9097,3,27000
충청북도 제천시 강제동,제천강저롯데캐슬프리미어,66.9097,12,26500
충청북도 제천시 강제동,제천강저롯데캐슬프리미어,75.1476,7,30000
충청북도 제천시 강제동,제천강저롯데캐슬프리미어,75.1476,13,30000
충청북도 제천시 강제동,제천강저롯데캐슬프리미어,75.1286,9,29700
충청북도 제천시 강제동,제천강저롯데캐슬프리미어,84.999,14,36500
충청북도 제천시 고암동,고암두진4차,33,6,3950
충청북도 제천시 고암동,고암두진4차,33,9,3800
충청북도 제천시 고암동,고암두진4차,33,13,4000
충청북도 제천시 고암동,고암두진4차,33,6,4200
충청북도 제천시 고암동,고암오네뜨,59.9689,13,23650
충청북도 제천시 고암동,고암오네뜨,59.9689,8,24000
충청북도 제천시 고암동,고암오네뜨,49.7538,7,19500
충청북도 제천시 고암동,고암주공1,38.52,2,5900
충청북도 제천시 고암동,고암주공2,39.72,4,5500
충청북도 제천시 고암동,고암주공2,47.1,4,7570
충청북도 제천시 고암동,금용,75.69,9,12500
충청북도 제천시 고암동,금용,59.91,11,8550
충청북도 제천시 고암동,금용,83.64,14,16800
충청북도 제천시 고암동,두진백로,60,11,12100
충청북도 제천시 고암동,보미파란채,148.264,3,34500
충청북도 제천시 고암동,부강,58.928,4,6500
충청북도 제천시 고암동,홍인,58.83,4,6800
충청북도 제천시 교동,두진,59.965,6,9300
충청북도 제천시 교동,두진,84.005,11,12200
충청북도 제천시 동현동,동현,64.78,4,4800
충청북도 제천시 동현동,동현,64.78,5,4600
충청북도 제천시 동현동,동현,64.78,5,4500
충청북도 제천시 동현동,세경,38.25,4,3200
충청북도 제천시 동현동,세경,38.25,4,3200
충청북도 제천시 동현동,세경,38.25,4,3200
충청북도 제천시 동현동,현대,71.37,13,11600
충청북도 제천시 동현동,현대,84.93,4,13500
충청북도 제천시 봉양읍 미당리,미당한마음,59.545,1,8200
충청북도 제천시 봉양읍 미당리,미당한마음,59.545,8,8500
충청북도 제천시 봉양읍 주포리,중앙,49.5,13,4100
충청북도 제천시 봉양읍 주포리,중앙,59.71,6,6300
충청북도 제천시 봉양읍 주포리,중앙,84.5,14,8500
충청북도 제천시 신백동,덕일한마음1,59.95,11,9250
충청북도 제천시 신백동,덕일한마음1,59.94,8,10000
충청북도 제천시 신백동,덕일한마음1,59.95,2,9200
충청북도 제천시 신백동,덕일한마음1,51.03,10,6275
충청북도 제천시 신백동,덕일한마음1,59.94,12,9000
충청북도 제천시 신백동,덕일한마음1,59.94,1,8500
충청북도 제천시 신백동,덕일한마음1,51.03,13,6600
충청북도 제천시 신백동,덕일한마음1,59.94,2,9100
충청북도 제천시 신백동,덕일한마음1,59.94,2,9350
충청북도 제천시 신백동,장미,59.74,13,6700
충청북도 제천시 신백동,화성2차아파트,43.44,2,5300
충청북도 제천시 왕암동,왕암코아루드림,66.7275,7,18700
충청북도 제천시 왕암동,왕암코아루드림,60.262,3,17850
충청북도 제천시 왕암동,왕암코아루드림,60.262,5,17800
충청북도 제천시 왕암동,현진에버빌1차,73.8464,10,18400
충청북도 제천시 장락동,신안실크밸리,60.6993,29,23450
충청북도 제천시 장락동,신안실크밸리,60.6993,21,23800
충청북도 제천시 장락동,장락e-편한세상,84.943,2,24200
충청북도 제천시 장락동,장락엘크루힐즈,76.81,10,26500
충청북도 제천시 장락동,장락주공2단지,39.99,6,7850
충청북도 제천시 장락동,장락주공2단지,49.96,14,9000
충청북도 제천시 장락동,장락주공2단지,49.96,15,8500
충청북도 제천시 장락동,장락주공2단지,49.96,7,9000
충청북도 제천시 장락동,장락주공2단지,49.96,12,9800
충청북도 제천시 장락동,장락주공2단지,59.8,15,12500
충청북도 제천시 장락동,장락주공2단지,49.96,15,9600
충청북도 제천시 장락동,장락주공2단지,49.96,7,9600
충청북도 제천시 장락동,장락주공2단지,49.96,9,9700
충청북도 제천시 장락동,장락주공2단지,49.96,13,9600
충청북도 제천시 장락동,장락주공2단지,49.96,15,9400
충청북도 제천시 장락동,장락파라디아,84.9375,2,23000
충청북도 제천시 장락동,장락파라디아,84.9375,3,23800
충청북도 제천시 장락동,제천미림청솔,49.77,9,8000
충청북도 제천시 장락동,제천미림청솔,49.77,12,7700
충청북도 제천시 장락동,천일베리굿,84.917,14,19800
충청북도 제천시 장락동,천일베리굿,84.917,15,19000
충청북도 제천시 천남동,신원아침도시더퍼스트,76.4981,22,33000
충청북도 제천시 천남동,코아루,130.8299,6,33000
충청북도 제천시 천남동,코아루,130.8299,6,33000
충청북도 제천시 천남동,코아루,130.8299,14,36500
충청북도 제천시 청전동,덕일,84.12,4,13000
충청북도 제천시 청전동,덕일,84.12,4,13000
충청북도 제천시 청전동,덕일,84.12,4,13500
충청북도 제천시 청전동,덕일,84.12,2,14500
충청북도 제천시 청전동,덕일한마음,59.85,14,13500
충청북도 제천시 청전동,덕일한마음,59.85,14,13500
충청북도 제천시 청전동,덕일한마음,59.85,15,12000
충청북도 제천시 청전동,덕일한마음,59.85,15,12000
충청북도 제천시 청전동,덕일한마음,59.85,15,13000
충청북도 제천시 청전동,덕일한마음,59.85,8,12500
